shipment_id,shipment_date,origin_warehouse,destination_region,carrier,transport_mode,distance_km,weight_kg,shipment_volume_units,inventory_level,transportation_cost,delivery_time_days,delayed,distance_km_norm,weight_kg_norm,transportation_cost_norm,delivery_time_days_norm,inventory_level_norm,shipment_volume_units_norm
SHP100882,2025-09-25 18:18:54.945788,WH-Chennai,South,Carrier C,Sea,416.5,218.1,115,2841,2551.53,2.2,1,0.23348198568243161,0.16187710180372972,0.14830434175473692,0.8163265306122448,0.567967967967968,0.42857142857142855
SHP100460,2025-05-20 15:35:34.778982,WH-Chennai,East,Carrier C,Rail,394.7,186.0,124,58,2916.57,0.8,0,0.22069005985213,0.1373433200856007,0.1680523589701456,0.2448979591836735,0.010810810810810811,0.5571428571428572
SHP100043,2025-01-14 01:18:03.903252,WH-Mumbai,West,Carrier D,Rail,314.2,139.1,118,533,3273.43,1.4,1,0.1734538199741814,0.10149801284011004,0.1873578526790288,0.48979591836734687,0.1059059059059059,0.4714285714285714
SHP100637,2025-07-13 09:13:39.683069,WH-Kolkata,Central,Carrier D,Road,234.6,512.1,148,2807,4111.45,0.4,0,0.12674568712592418,0.38657902782023845,0.23269324985976722,0.08163265306122448,0.5611611611611612,0.9
SHP100423,2025-05-09 10:00:30.025020,WH-Mumbai,West,Carrier C,Road,559.3,80.3,120,4945,6507.42,0.2,0,0.3172749677267926,0.056557627636808314,0.3623109816360183,0.0,0.9891891891891892,0.5
SHP100727,2025-08-09 16:58:26.922435,WH-Bengaluru,Central,Carrier C,Rail,394.8,219.2,119,3712,3179.35,0.8,0,0.2207487384109846,0.16271782329562823,0.18226829137170453,0.2448979591836735,0.7423423423423423,0.4857142857142857
SHP100967,2025-10-21 13:37:52.894078,WH-Delhi,North,Carrier B,Road,884.5,444.0,136,1971,11973.5,1.8,1,0.508097641121934,0.3345307245490675,0.6580162247348595,0.6530612244897959,0.3937937937937938,0.7285714285714285
SHP100972,2025-10-23 02:03:42.185154,WH-Chennai,Central,Carrier B,Road,363.0,155.4,132,3046,5165.46,0.6,0,0.20208895669522356,0.11395597676551512,0.28971332334544797,0.16326530612244897,0.609009009009009,0.6714285714285714
SHP100922,2025-10-07 21:45:29.274395,WH-Delhi,South,Carrier A,Road,872.6,323.3,113,3401,12170.29,1.9,1,0.5011148926182373,0.242280648119841,0.6686622150587153,0.693877551020408,0.68008008008008,0.4
SHP100315,2025-04-06 15:06:45.337781,WH-Chennai,East,Carrier A,Rail,653.2,152.1,128,4381,4924.74,1.1,0,0.3723741344912569,0.1114338122898196,0.2766907978575749,0.3673469387755102,0.8762762762762762,0.6142857142857143
SHP100376,2025-04-25 03:33:46.688907,WH-Chennai,Central,Carrier C,Sea,405.2,252.0,123,2280,3094.78,1.5,1,0.22685130853186244,0.18778660959951082,0.17769320421438725,0.5306122448979592,0.45565565565565563,0.5428571428571428
SHP100524,2025-06-09 01:54:05.704753,WH-Mumbai,East,Carrier B,Rail,1109.0,182.8,128,3746,8161.77,1.4,0,0.6398310057504988,0.13489758483644146,0.4518083854282366,0.48979591836734687,0.7491491491491491,0.6142857142857143
SHP100332,2025-04-11 18:58:32.927439,WH-Mumbai,North,Carrier A,Rail,1160.6,481.9,128,662,10209.34,1.2,0,0.6701091421194695,0.3634974014062977,0.5625782945060207,0.4081632653061224,0.13173173173173172,0.6142857142857143
SHP100438,2025-05-13 23:17:57.898248,WH-Chennai,South,Carrier C,Road,301.6,335.6,102,600,5215.65,1.3,0,0.1660603215585025,0.251681442983797,0.29242851341788206,0.4489795918367347,0.11931931931931931,0.24285714285714285
SHP101058,2025-11-18 04:39:49.991659,WH-Mumbai,East,Carrier C,Road,977.3,122.6,122,3742,12453.97,1.0,0,0.5625513437389977,0.08888719046163251,0.6840088004292695,0.32653061224489793,0.7483483483483484,0.5285714285714286
SHP100150,2025-02-15 12:54:38.732276,WH-Chennai,West,Carrier A,Road,803.5,68.5,123,52,9844.8,0.8,0,0.46056800844971246,0.04753897890553348,0.5428573264047027,0.2448979591836735,0.00960960960960961,0.5428571428571428
SHP100037,2025-01-12 05:35:04.753961,WH-Bengaluru,Central,Carrier A,Rail,394.7,93.8,115,3761,3262.99,1.3,0,0.22069005985213,0.06687557321919901,0.18679306717681296,0.4489795918367347,0.7521521521521521,0.42857142857142855
SHP100556,2025-06-18 19:03:21.167639,WH-Kolkata,South,Carrier D,Air,518.6,215.3,118,1553,18295.03375,0.2,0,0.29339279427297266,0.15973708346071536,1.0,0.0,0.31011011011011014,0.4714285714285714
SHP100925,2025-10-08 19:36:58.849040,WH-Mumbai,Central,Carrier A,Sea,314.6,148.6,114,2657,1289.25,1.5,0,0.17368853420959982,0.10875878936105164,0.08001723028567585,0.5306122448979592,0.5311311311311311,0.4142857142857143
SHP100750,2025-08-16 16:33:13.661384,WH-Mumbai,South,Carrier C,Road,496.8,187.0,113,4316,6340.33,0.8,0,0.280600868442671,0.138107612350963,0.35327170868915597,0.2448979591836735,0.8632632632632633,0.4
SHP101160,2025-12-19 03:50:35.529608,WH-Chennai,Central,Carrier A,Sea,60.8,303.0,114,3044,1945.2,1.3,0,0.02476235183663889,0.22676551513298682,0.11550296306139168,0.4489795918367347,0.6086086086086087,0.4142857142857143
SHP100981,2025-10-25 19:38:10.909090,WH-Mumbai,South,Carrier D,Road,232.1,162.2,110,1984,3137.88,1.2,0,0.12527872315455932,0.11915316416997858,0.18002483784901388,0.4081632653061224,0.3963963963963964,0.35714285714285715
SHP100954,2025-10-17 14:54:44.737281,WH-Mumbai,South,Carrier C,Rail,920.6,216.7,131,4820,7837.37,1.0,0,0.5292806008684426,0.16080709263222254,0.4342589202061278,0.32653061224489793,0.9641641641641642,0.6571428571428571
SHP101105,2025-12-02 11:06:33.327773,WH-Kolkata,East,Carrier B,Sea,695.7,206.6,117,2264,3813.04,2.3,1,0.3973125220044596,0.15308774075206358,0.21654979758809814,0.857142857142857,0.45245245245245247,0.45714285714285713
SHP100724,2025-08-08 19:06:57.347789,WH-Mumbai,South,Carrier A,Rail,932.2,77.3,133,3097,6808.41,0.5,0,0.5360873136955756,0.054264750840721486,0.378594007336396,0.12244897959183672,0.6192192192192192,0.6857142857142857
SHP100821,2025-09-07 05:51:53.594662,WH-Mumbai,East,Carrier B,Road,190.8,53.7,135,3997,2036.34,0.6,0,0.1010444783476118,0.03622745337817181,0.12043347557786205,0.16326530612244897,0.7993993993993994,0.7142857142857143
SHP100409,2025-05-05 04:00:12.010008,WH-Chennai,North,Carrier A,Road,337.0,10.5,131,2422,3883.98,1.5,1,0.18683253139302897,0.003210027514521553,0.22038752589530033,0.5306122448979592,0.4840840840840841,0.6571428571428571
SHP100143,2025-02-13 09:54:29.724770,WH-Mumbai,North,Carrier A,Road,282.7,96.0,117,347,3082.0,0.3,0,0.15497007393498413,0.06855701620299602,0.1770018288582265,0.040816326530612235,0.06866866866866866,0.45714285714285713
SHP100717,2025-08-06 16:06:48.340283,WH-Mumbai,South,Carrier B,Sea,502.7,180.6,128,757,2117.48,0.9,0,0.2840629034150921,0.13321614185264444,0.12482300581251651,0.2857142857142857,0.15075075075075076,0.6142857142857143
SHP100526,2025-06-09 16:28:25.421184,WH-Bengaluru,South,Carrier A,Sea,537.0,368.1,119,1651,3024.6,1.1,0,0.304189649102218,0.2765209416080709,0.17389659056060305,0.3673469387755102,0.32972972972972975,0.4857142857142857
SHP100583,2025-06-26 23:46:47.339449,WH-Chennai,East,Carrier D,Air,540.5,215.3,104,4775,18295.03375,0.2,0,0.30624339866212885,0.15973708346071536,1.0,0.0,0.9551551551551551,0.2714285714285714
SHP100975,2025-10-23 23:55:11.759799,WH-Delhi,South,Carrier C,Sea,254.2,361.6,101,4511,1398.17,1.4,1,0.1382466846614247,0.2715530418832161,0.08590960929921494,0.48979591836734687,0.9023023023023024,0.22857142857142856
SHP100566,2025-06-21 19:54:59.749791,WH-Mumbai,West,Carrier D,Road,478.9,67.4,123,3496,6640.32,1.0,0,0.2700974064076986,0.04669825741363498,0.369500636161352,0.32653061224489793,0.6990990990990991,0.5428571428571428
SHP100942,2025-10-13 23:28:46.438698,WH-Chennai,East,Carrier B,Air,446.1,60.1,123,3260,18295.03375,1.0,0,0.2508508391033916,0.04111892387649037,1.0,0.32653061224489793,0.6518518518518519,0.5428571428571428
SHP100208,2025-03-05 03:30:10.508757,WH-Chennai,North,Carrier C,Road,434.5,178.8,146,4759,4926.88,0.7,0,0.24404412627625863,0.13184041577499234,0.27680656806588355,0.20408163265306117,0.9519519519519519,0.8714285714285714
SHP100856,2025-09-17 20:52:38.632193,WH-Delhi,East,Carrier C,Road,715.2,371.3,122,2121,9074.09,2.0,1,0.4087548409811055,0.2789666768572302,0.5011632809628673,0.7346938775510203,0.42382382382382383,0.5285714285714286
SHP100440,2025-05-14 13:52:17.614678,WH-Bengaluru,East,Carrier A,Sea,1211.3,125.4,113,1584,6228.78,2.0,1,0.699859171458749,0.0910272088046469,0.34723705133549926,0.7346938775510203,0.3163163163163163,0.4
SHP100131,2025-02-09 18:28:31.426188,WH-Bengaluru,North,Carrier A,Sea,286.8,45.0,123,1568,1613.72,1.1,0,0.15737589484802253,0.029578110669520024,0.09757048238375728,0.3673469387755102,0.31311311311311313,0.5428571428571428
SHP100380,2025-04-26 08:42:26.121768,WH-Kolkata,South,Carrier B,Road,438.8,519.1,120,3454,6507.42,1.7,0,0.2465673043070062,0.3919290736777744,0.3623109816360183,0.6122448979591836,0.6906906906906907,0.5
SHP100174,2025-02-22 19:46:35.329441,WH-Kolkata,Central,Carrier D,Rail,775.5,186.2,110,3107,5444.79,0.5,0,0.44413801197042596,0.13749617853867316,0.3048245814234123,0.12244897959183672,0.6212212212212213,0.35714285714285715
SHP100533,2025-06-11 19:28:34.428690,WH-Mumbai,East,Carrier C,Road,1102.9,281.1,109,4096,13502.65,1.3,0,0.6362516136603686,0.21002751452155305,0.7407405303587423,0.4489795918367347,0.8192192192192193,0.34285714285714286
SHP100703,2025-08-02 10:06:30.325271,WH-Bengaluru,Central,Carrier D,Road,1141.0,69.0,108,1401,13776.28,1.5,1,0.6586081445839691,0.047921125038214614,0.7555434285360716,0.5306122448979592,0.27967967967967966,0.32857142857142857
SHP100270,2025-03-23 23:14:21.718098,WH-Kolkata,West,Carrier C,Rail,302.3,447.9,103,3685,2527.84,0.2,0,0.16647107147048468,0.3375114643839804,0.14702275472911497,0.0,0.736936936936937,0.2571428571428571
SHP100407,2025-05-04 13:25:52.293577,WH-Delhi,West,Carrier D,Sea,91.3,23.4,125,3116,260.18,0.6,0,0.04265931228729022,0.013069397737694891,0.02434636661084406,0.16326530612244897,0.623023023023023,0.5714285714285714
SHP101035,2025-11-11 05:05:03.252710,WH-Bengaluru,West,Carrier D,Air,485.6,38.2,110,2940,18295.03375,1.1,0,0.2740288698509565,0.02438092326505656,1.0,0.3673469387755102,0.5877877877877878,0.35714285714285715
SHP100123,2025-02-07 08:11:12.560467,WH-Kolkata,East,Carrier C,Rail,216.3,231.7,112,2923,2167.46,0.7,0,0.11600751085553339,0.17227147661265665,0.12752683525703254,0.20408163265306117,0.5843843843843843,0.38571428571428573
SHP100138,2025-02-11 21:28:40.433694,WH-Bengaluru,South,Carrier D,Road,708.8,244.2,101,2723,8666.1,0.4,0,0.4049994132144114,0.18182512992968508,0.4790917448470593,0.08163265306122448,0.5443443443443443,0.22857142857142856
SHP100879,2025-09-24 20:27:25.371142,WH-Bengaluru,Central,Carrier D,Sea,938.5,114.8,107,3385,5146.08,1.7,1,0.5397840629034151,0.08292571079180679,0.2886648996832887,0.6122448979591836,0.6768768768768769,0.3142857142857143
SHP100051,2025-01-16 11:35:22.768974,WH-Kolkata,Central,Carrier D,Road,347.1,37.5,130,1955,4110.38,1.0,0,0.19275906583734304,0.023845918679302962,0.23263536475561294,0.32653061224489793,0.3905905905905906,0.6428571428571429
SHP100732,2025-08-11 05:24:16.213511,WH-Delhi,West,Carrier B,Road,117.3,85.5,111,1305,976.27,0.2,0,0.057915737589484796,0.06053194741669214,0.0630855668294009,0.0,0.26046046046046045,0.37142857142857144
SHP100624,2025-07-09 10:30:31.526271,WH-Mumbai,Central,Carrier B,Road,391.5,97.1,119,1179,5058.51,0.2,0,0.218812345968783,0.06939773769489452,0.2839275178414266,0.0,0.23523523523523523,0.4857142857142857
SHP100777,2025-08-24 21:16:39.833194,WH-Delhi,Central,Carrier D,Road,361.1,38.7,119,4025,4601.47,0.5,0,0.20097406407698626,0.0247630693977377,0.2592024636333114,0.12244897959183672,0.805005005005005,0.4857142857142857
SHP100275,2025-03-25 11:40:11.009174,WH-Mumbai,East,Carrier B,Air,329.9,518.0,124,1486,18295.03375,0.3,0,0.18266635371435275,0.39108835218587584,1.0,0.040816326530612235,0.2966966966966967,0.5571428571428572
SHP100784,2025-08-27 00:16:48.840700,WH-Chennai,North,Carrier B,Road,350.4,201.9,122,653,5221.39,0.5,0,0.19469545827954463,0.1494955671048609,0.29273903724764444,0.12244897959183672,0.12992992992992994,0.5285714285714286
SHP100182,2025-02-25 06:03:54.195162,WH-Bengaluru,North,Carrier C,Sea,423.0,110.4,113,1896,2671.42,0.8,0,0.23729609200798027,0.07956282482421279,0.15479017833142808,0.2448979591836735,0.3787787787787788,0.4
SHP100617,2025-07-07 07:30:22.518765,WH-Kolkata,South,Carrier C,Rail,634.3,201.2,109,269,4907.84,1.9,1,0.3612838868677385,0.14896056251910728,0.275776537801306,0.693877551020408,0.05305305305305305,0.34285714285714286
SHP100690,2025-07-29 11:23:22.168473,WH-Kolkata,West,Carrier D,Road,199.4,185.1,129,420,2973.09,0.9,0,0.10609083440910691,0.13665545704677468,0.1711099908269692,0.2857142857142857,0.08328328328328329,0.6285714285714286
SHP100240,2025-03-14 20:39:25.971643,WH-Mumbai,South,Carrier B,Road,516.2,188.4,120,624,6864.51,0.7,0,0.2919845088604624,0.13917762152247018,0.38162891793738335,0.20408163265306117,0.12412412412412413,0.5
SHP100458,2025-05-20 01:01:15.062552,WH-Mumbai,West,Carrier C,Road,343.7,128.8,151,232,4449.23,0.2,0,0.19076399483628678,0.09362580250687863,0.25096654937494567,0.0,0.04564564564564565,0.9428571428571428
SHP100681,2025-07-26 17:48:53.444537,WH-Bengaluru,East,Carrier D,Rail,185.0,160.2,113,3834,1294.21,0.2,0,0.0976411219340453,0.11762457963925403,0.08028555749745656,0.0,0.7667667667667668,0.4
SHP100465,2025-05-22 04:01:24.070058,WH-Mumbai,South,Carrier D,Road,562.9,309.0,112,2850,6507.42,0.8,0,0.319387395845558,0.23135126872516049,0.3623109816360183,0.2448979591836735,0.5697697697697698,0.38571428571428573
SHP100145,2025-02-14 00:28:49.441201,WH-Chennai,North,Carrier B,Sea,644.3,59.1,113,1813,2691.03,2.0,1,0.36715174275319795,0.040354631611128094,0.15585104458606913,0.7346938775510203,0.3621621621621622,0.4
SHP100206,2025-03-04 12:55:50.792326,WH-Kolkata,Central,Carrier B,Sea,420.0,266.1,123,964,3066.05,1.0,0,0.23553573524234242,0.19856313054111893,0.1761389621187301,0.32653061224489793,0.1921921921921922,0.5428571428571428
SHP101063,2025-11-19 17:05:39.282735,WH-Kolkata,South,Carrier C,Rail,326.1,200.6,128,3183,2920.14,0.2,0,0.18043656847787817,0.1485019871598899,0.16824548964475386,0.0,0.6364364364364364,0.6142857142857143
SHP100324,2025-04-09 08:41:14.061718,WH-Bengaluru,South,Carrier C,Road,368.8,587.7,112,1918,5561.01,0.3,0,0.20549231310879004,0.44435952308162646,0.31111187750267705,0.040816326530612235,0.3831831831831832,0.38571428571428573
SHP100657,2025-07-19 10:56:56.847372,WH-Delhi,South,Carrier B,Road,484.6,64.3,118,150,5775.99,0.3,0,0.2734420842624105,0.04432895139101192,0.32274191459715584,0.040816326530612235,0.02922922922922923,0.4714285714285714
SHP101121,2025-12-07 07:41:11.059216,WH-Mumbai,South,Carrier B,Road,590.9,135.0,120,442,7503.09,1.4,1,0.3358173923248445,0.09836441455212472,0.4161749644895849,0.48979591836734687,0.08768768768768768,0.5
SHP100714,2025-08-05 18:15:18.765638,WH-Mumbai,West,Carrier A,Rail,1158.6,236.4,117,1964,8790.34,2.5,1,0.6689355709423777,0.17586365025985937,0.4858129087163404,0.9387755102040815,0.3923923923923924,0.45714285714285713
SHP101132,2025-12-10 15:49:59.499582,WH-Kolkata,East,Carrier C,Sea,288.9,280.9,124,4602,1108.99,1.1,0,0.158608144583969,0.20987465606848055,0.07026548367366191,0.3673469387755102,0.9205205205205205,0.5571428571428572
SHP100079,2025-01-24 23:35:58.798999,WH-Kolkata,Central,Carrier D,Rail,500.4,83.6,139,4090,4675.47,0.2,0,0.2827132965614364,0.05907979211250382,0.2632057325187493,0.0,0.818018018018018,0.7714285714285715
SHP101117,2025-12-06 02:32:31.626355,WH-Delhi,West,Carrier C,Sea,726.2,193.8,116,4016,3151.46,2.4,1,0.4152094824551109,0.14330479975542645,0.1807594917877199,0.8979591836734692,0.8032032032032032,0.44285714285714284
SHP100687,2025-07-28 13:31:52.593828,WH-Kolkata,North,Carrier A,Road,658.1,332.9,121,2882,8785.99,1.5,1,0.375249383875132,0.24961785386731883,0.48557758142375046,0.5306122448979592,0.5761761761761762,0.5142857142857142
SHP100166,2025-02-20 09:29:16.463719,WH-Bengaluru,Central,Carrier D,Road,375.4,178.1,107,2824,5230.49,1.2,0,0.20936509799319325,0.13130541118923875,0.29323133112409694,0.4081632653061224,0.5645645645645646,0.3142857142857143
SHP100229,2025-03-11 12:30:37.531276,WH-Kolkata,West,Carrier B,Road,187.1,623.1,99,5,18295.03375,0.2,0,0.09887337166999179,0.47141546927545097,1.0,0.0,0.0002002002002002002,0.2
SHP101179,2025-12-24 22:16:42.835696,WH-Chennai,Central,Carrier B,Road,260.7,354.4,117,4965,4281.92,0.4,0,0.14206079098697336,0.2660501375726077,0.2419153748178834,0.08163265306122448,0.9931931931931932,0.45714285714285713
SHP101086,2025-11-26 16:40:26.021684,WH-Mumbai,North,Carrier B,Road,881.8,500.4,123,4728,11954.91,0.5,0,0.50651332003286,0.3776368083154998,0.6570105386729638,0.12244897959183672,0.9457457457457458,0.5428571428571428
SHP100740,2025-08-13 15:41:35.079232,WH-Chennai,South,Carrier B,Road,430.4,197.5,134,4273,5878.38,1.5,1,0.24163830536322026,0.14613268113726688,0.3282810321806692,0.5306122448979592,0.8546546546546546,0.7
SHP100100,2025-01-31 08:36:25.821517,WH-Delhi,South,Carrier D,Rail,822.5,297.2,126,1238,6521.87,0.7,0,0.4717169346320854,0.22233261999388562,0.3630927010332423,0.20408163265306117,0.24704704704704705,0.5857142857142857
SHP100290,2025-03-30 00:57:38.882402,WH-Bengaluru,South,Carrier D,Road,235.1,94.4,138,1438,3109.04,0.6,0,0.12703907992019717,0.0673341485784164,0.17846464494825676,0.16326530612244897,0.2870870870870871,0.7571428571428571
SHP100444,2025-05-15 19:00:57.047539,WH-Delhi,Central,Carrier C,Road,150.6,292.7,128,4615,2226.72,0.9,0,0.07745569768806478,0.21889330479975538,0.13073269625907372,0.2857142857142857,0.9231231231231232,0.6142857142857143
SHP100878,2025-09-24 13:10:15.512927,WH-Chennai,West,Carrier A,Sea,742.2,65.4,129,2810,2735.38,1.7,0,0.424598051871846,0.045169672882910426,0.15825030100592277,0.6122448979591836,0.5617617617617617,0.6285714285714286
SHP100739,2025-08-13 08:24:25.221017,WH-Chennai,Central,Carrier B,Air,580.9,476.1,113,4132,18295.03375,0.2,0,0.329949536439385,0.35906450626719655,1.0,0.0,0.8264264264264264,0.4
SHP100391,2025-04-29 16:51:14.562135,WH-Delhi,East,Carrier D,Road,724.9,125.0,107,4370,9178.38,0.7,0,0.4144466611900011,0.09072149189850198,0.5068051851799257,0.20408163265306117,0.8740740740740741,0.3142857142857143
SHP100086,2025-01-27 02:36:07.806505,WH-Delhi,West,Carrier B,Road,145.6,126.1,108,334,1140.53,0.2,0,0.07452176974533506,0.09156221339040048,0.07197174179050934,0.0,0.06606606606606606,0.32857142857142857
SHP100666,2025-07-22 04:31:25.571309,WH-Kolkata,South,Carrier B,Road,176.5,153.2,130,3661,2551.09,1.6,1,0.09265344443140476,0.1122745337817181,0.148280538534337,0.5714285714285714,0.7321321321321321,0.6428571428571429
SHP101103,2025-12-01 20:32:13.611342,WH-Bengaluru,South,Carrier B,Rail,548.7,134.4,110,1724,4425.35,0.7,0,0.3110550404882056,0.09790583919290735,0.24967468368596926,0.20408163265306117,0.34434434434434436,0.35714285714285715
SHP100475,2025-05-25 04:53:02.652210,WH-Chennai,South,Carrier C,Road,241.2,35.7,122,1178,2878.4,0.2,0,0.13061847201032742,0.02247019260165087,0.16598742960045418,0.0,0.23503503503503503,0.5285714285714286
SHP100044,2025-01-14 08:35:13.761467,WH-Delhi,North,Carrier D,Air,469.5,232.4,103,4562,18295.03375,0.2,0,0.2645816218753667,0.17280648119841024,1.0,0.0,0.9125125125125125,0.2571428571428571
SHP100788,2025-08-28 05:25:28.273561,WH-Bengaluru,South,Carrier D,Air,1100.8,425.6,126,3162,18295.03375,0.5,0,0.635019363924422,0.3204677468664017,1.0,0.12244897959183672,0.6322322322322322,0.5857142857142857
SHP101002,2025-11-01 04:38:37.931609,WH-Mumbai,North,Carrier B,Road,492.9,315.6,116,493,6313.54,0.6,0,0.2783124046473418,0.2363955976765515,0.3518224171561711,0.16326530612244897,0.09789789789789789,0.44285714285714284
SHP100024,2025-01-08 06:51:56.597164,WH-Mumbai,South,Carrier C,Road,731.4,476.9,101,954,9220.71,0.4,0,0.4182607675155498,0.35967594007948633,0.5090951631788525,0.08163265306122448,0.19019019019019018,0.22857142857142856
SHP100832,2025-09-10 14:00:42.035029,WH-Bengaluru,Central,Carrier A,Road,421.1,197.5,105,4054,4661.56,0.4,0,0.23618119938974297,0.14613268113726688,0.2624532261647433,0.08163265306122448,0.8108108108108109,0.2857142857142857
SHP100591,2025-06-29 10:04:06.205170,WH-Kolkata,North,Carrier B,Road,620.0,133.4,114,1269,7328.73,0.6,0,0.3528928529515315,0.09714154692754509,0.40674239742384233,0.16326530612244897,0.25325325325325326,0.4142857142857143
SHP100973,2025-10-23 09:20:52.043369,WH-Bengaluru,East,Carrier C,Rail,731.6,283.4,138,4399,4983.6,0.4,0,0.418378124633259,0.21178538673188624,0.2798750195683435,0.08163265306122448,0.8798798798798799,0.7571428571428571
SHP101056,2025-11-17 14:05:30.275229,WH-Mumbai,West,Carrier B,Sea,395.0,234.4,121,2764,2299.03,0.8,0,0.2208660955286938,0.1743350657291348,0.13464453913888472,0.2448979591836735,0.5525525525525525,0.5142857142857142
SHP100109,2025-02-03 02:10:54.545454,WH-Kolkata,North,Carrier D,Road,269.6,330.5,118,1598,4042.16,0.2,0,0.1472831827250323,0.2477835524304494,0.22894478362906467,0.0,0.3191191191191191,0.4714285714285714
SHP100222,2025-03-09 09:30:28.523769,WH-Chennai,South,Carrier A,Sea,279.5,115.3,123,1099,1739.15,0.6,0,0.15309236005163712,0.08330785692448792,0.10435602314457448,0.16326530612244897,0.21921921921921922,0.5428571428571428
SHP101052,2025-11-16 08:56:50.842368,WH-Chennai,East,Carrier C,Road,974.5,222.0,115,254,13125.68,2.0,1,0.560908344091069,0.1648578416386426,0.7203471212811272,0.7346938775510203,0.05005005005005005,0.42857142857142855
SHP100722,2025-08-08 04:32:37.631359,WH-Delhi,West,Carrier A,Road,225.2,613.0,105,1239,4202.45,0.9,0,0.1212299025935923,0.463696117395292,0.23761618862429218,0.2857142857142857,0.24724724724724725,0.2857142857142857
SHP100055,2025-01-17 16:44:02.201834,WH-Bengaluru,Central,Carrier B,Road,824.7,196.9,117,4927,10381.67,1.3,0,0.4730078629268865,0.1456741057780495,0.5719010421685545,0.4489795918367347,0.9855855855855856,0.45714285714285713
SHP100253,2025-03-18 19:22:34.128440,WH-Delhi,Central,Carrier C,Sea,723.3,330.4,110,4244,4280.69,1.3,0,0.4135078042483276,0.24770712320391314,0.24184883399722,0.4489795918367347,0.8488488488488488,0.35714285714285715
SHP101072,2025-11-22 10:40:08.006672,WH-Mumbai,East,Carrier D,Road,715.4,82.7,124,454,8279.22,0.5,0,0.40887219809881464,0.058391929073677774,0.4581622223281646,0.12244897959183672,0.09009009009009009,0.5571428571428572
SHP100642,2025-07-14 21:39:28.974145,WH-Bengaluru,West,Carrier D,Road,1589.7,372.1,109,4899,18295.03375,2.2,1,0.9218988381645348,0.27957811066952004,1.0,0.8163265306122448,0.97997997997998,0.34285714285714286
SHP100545,2025-06-15 10:54:32.727272,WH-Chennai,North,Carrier A,Sea,591.1,190.1,111,3069,3263.69,0.9,0,0.3359347494425537,0.14047691837358603,0.1868309359365401,0.2857142857142857,0.6136136136136137,0.37142857142857144
SHP100477,2025-05-25 19:27:22.368640,WH-Mumbai,East,Carrier C,Rail,469.9,145.2,112,4873,3845.61,2.6500000000000004,0,0.2648163361107851,0.10616019565881991,0.21831177687997264,1.0,0.9747747747747748,0.38571428571428573
SHP100949,2025-10-16 02:28:55.446205,WH-Kolkata,South,Carrier C,Road,934.0,194.1,131,617,11777.67,0.6,0,0.5371435277549583,0.14353408743503512,0.6474221687100582,0.16326530612244897,0.12272272272272272,0.6571428571428571
SHP100843,2025-09-13 22:09:30.475396,WH-Mumbai,West,Carrier D,Road,371.9,365.6,109,2757,5392.75,0.2,0,0.20731134843328244,0.27461021094466526,0.3020093096288422,0.0,0.5511511511511511,0.34285714285714286
SHP100063,2025-01-20 03:01:21.067556,WH-Kolkata,South,Carrier D,Road,608.8,171.0,122,1283,7563.41,0.8,0,0.34632085435981685,0.1258789361051666,0.41943816961349856,0.2448979591836735,0.2560560560560561,0.5285714285714286
SHP100413,2025-05-06 09:08:51.442869,WH-Kolkata,Central,Carrier D,Road,576.3,214.3,130,4029,8186.77,0.7,0,0.32725032273207366,0.1589727911953531,0.4531608411327764,0.20408163265306117,0.8058058058058059,0.6428571428571429
SHP100384,2025-04-27 13:51:05.554628,WH-Delhi,South,Carrier A,Road,1071.7,160.9,104,506,13108.4,1.3,0,0.6179439032977351,0.11815958422500764,0.7194123038981493,0.4489795918367347,0.1005005005005005,0.2714285714285714
SHP100974,2025-10-23 16:38:01.901584,WH-Kolkata,West,Carrier B,Air,684.6,112.8,145,3558,18295.03375,1.3,0,0.39079920197159956,0.08139712626108223,1.0,0.4489795918367347,0.7115115115115115,0.8571428571428571
SHP100884,2025-09-26 08:53:14.662218,WH-Mumbai,South,Carrier B,Road,1066.0,219.6,111,562,13271.72,0.9,0,0.6145992254430231,0.16302354020177312,0.728247626524767,0.2857142857142857,0.11171171171171171,0.37142857142857144
SHP100451,2025-05-17 22:01:06.055045,WH-Mumbai,South,Carrier D,Rail,617.7,94.4,139,1934,4218.67,0.2,0,0.35154324609787585,0.0673341485784164,0.23849366188539764,0.0,0.3863863863863864,0.7714285714285715
SHP100656,2025-07-19 03:39:46.989157,WH-Bengaluru,East,Carrier D,Road,430.9,281.4,126,3892,6004.29,0.9,0,0.2419316981574932,0.2102568022011617,0.3350925400910135,0.2857142857142857,0.7783783783783784,0.5857142857142857
SHP100369,2025-04-23 00:33:37.681401,WH-Bengaluru,South,Carrier B,Road,191.9,89.9,146,3476,2176.76,0.2,0,0.10168994249501233,0.06389483338428616,0.12802994877912136,0.0,0.6950950950950952,0.8714285714285714
SHP100689,2025-07-29 04:06:12.310258,WH-Chennai,North,Carrier B,Road,310.3,197.5,117,284,3879.4,1.0,0,0.17116535617885223,0.14613268113726688,0.22013975601022864,0.32653061224489793,0.056056056056056056,0.45714285714285713
SHP100219,2025-03-08 11:38:58.949124,WH-Chennai,North,Carrier B,Road,1431.8,158.5,130,2922,17306.87,2.0,1,0.8292453937331299,0.11632528278813817,0.9465420919717216,0.7346938775510203,0.5841841841841842,0.6428571428571429
